killed,pov15,emp15,ab100k15,mdhinc15,snap15,bagrad15,nohs2515,wbrat15,rural15,pop15
0,10.2,82.7,0.268900435,64963,2.9,50.4,0.030481693,226.2626263,0.433969208,24325
0,23.4,58.2,0.094688222,33393,16.1,27,0.212818777,237.7391304,1,6209
0,16.5,65.2,0.088652482,36324,5,29.1,0.075949367,0,1,694
0,11.2,78.2,0.228398792,56047,4.4,53.9,0.054946966,409,1,7849
0,14.4,71.9,0.107255521,44191,9.9,20.6,0.092831962,74.79310345,1,2385
0,13.7,82.3,0.291826876,67983,2.6,48.8,0.052253764,77.7005988,0.260672877,29892
1,7.5,71.7,0.284103956,62372,7.8,31.8,0.070093727,87.66932271,0.694850906,23329
0,10.4,70.9,0.14875191,45541,7.7,16.3,0.091095489,164.4642857,1,4860
7,12.9,74.6,0.24156362,60572,9.6,26.1,0.132771059,81.50431183,0.212897664,285053
0,14.5,78.5,0.130142303,43105,7.6,21.5,0.115942029,78.59836066,0.665920287,10095
9,9,75.2,0.430731036,84233,9.1,45.8,0.103356267,6.574349706,0.045789143,944674
6,11.9,74.2,0.315450309,66395,14.5,36.3,0.111188363,5.421113071,0.049755644,894692
2,7,78.2,0.336455621,72061,7.9,33.6,0.0859203,61.62716661,0.440365505,183776
1,6.7,79.3,0.398853547,79893,7,40.6,0.062562812,17.53274484,0.225637051,163577
7,13,73.2,0.29612794,61640,14.6,34,0.108758764,5.841589971,0.033248251,859073
5,9.9,72.1,0.306183389,66233,12.6,32.1,0.087308731,14.50374715,0.241664876,270639
1,7,76,0.380762664,79626,7.1,38,0.065193694,28.51031145,0.396011249,151684
1,10.7,74.6,0.245302195,59392,16.1,23.1,0.117420944,40.49083969,0.499643388,116615
5,13.5,70.2,0.201366991,54976,16.4,22.5,0.136486242,2.764431826,0.271939759,173533
9,11.4,73.5,0.300719837,65476,11.7,35,0.098455928,2.705237598,0.043800084,555167
2,12.6,69.2,0.204205314,53751,13.9,23.2,0.144870636,6.432135919,0.320873565,215376
23,18,71.8,0.371611983,70848,14.9,54.6,0.106685288,0.822649606,0,670377
5,24.3,66.5,0.187140006,43073,11.3,41.6,0.074379564,3.511506524,0.209690864,259402
0,18.1,58.2,0.169896405,47121,21.4,11.5,0.1834589,5.751396648,0.589862703,27424
4,15.2,67.5,0.163820264,47368,15.3,22.2,0.120010843,7.62194799,0.115975916,181947
0,20.6,52,0.14059293,41606,19.1,10.9,0.234678701,3.870808136,0.714648987,26935
17,14,66.3,0.179105081,48925,11.8,27.3,0.093448833,8.078188144,0.049669463,567934
33,14.5,73.2,0.223478406,51968,13.5,30.8,0.117839911,2.249394352,0.000178927,1887281
0,19.3,48.5,0.097198997,34510,24.7,10.5,0.247530506,6.049414162,0.775129188,14468
3,12.2,61.1,0.137065798,44244,10.4,20.8,0.106720811,16.14288788,0.088659671,173194
4,17.4,56.6,0.10509408,38312,14.4,16.9,0.133670468,31.17611869,0.349883372,140974
3,10.5,68.2,0.226463731,58290,11.3,23.8,0.096751359,8.399429313,0.16227245,203383
3,14.1,71,0.265936807,57452,9.2,33.2,0.140232436,12.85487402,0.072043305,356570
3,19.9,58.3,0.125316349,41926,19.8,15.1,0.143390638,4.307331523,0.648239978,68286
0,30.6,55.9,0.082843922,35165,21.9,9.7,0.291572705,6.205233564,0.426662097,35355
2,21.1,46.7,0.064617419,36292,21.7,7.9,0.211751941,10.01200565,0.876810817,16187
34,17.3,68.7,0.18282628,47690,16,27.3,0.113577937,2.091241364,0.025442358,912081
6,15.8,65.4,0.13985571,45390,15.5,24.5,0.1041578,3.192069992,0.099332129,311236
1,14.8,63.4,0.151339648,47866,10,23,0.090532678,7.261061947,0.105360634,105188
0,20.3,52.6,0.118718303,40401,18.7,15.5,0.21085359,5.634751773,0.757859454,11749
2,27.1,55.2,0.104633341,35567,26.3,17,0.219619281,0.740496128,0.684558597,46032
1,22.8,59.5,0.091643769,40623,17.1,11.4,0.171003717,15.00771456,0.900506364,17181
0,20.2,47.1,0.088520408,34877,11.2,8.4,0.231273314,6.131289763,0.805129675,13607
1,14.3,51,0.136848009,41788,16.3,16,0.179653315,4.336975679,0.796706915,15874
0,29.3,38.5,0.097056314,35048,29.2,9.9,0.263240037,1.780969845,0.788854275,14303
0,27.4,57.3,0.120635337,35457,24.1,10.7,0.307284239,10.36334552,0.491565521,27252
1,26.4,62.3,0.110709564,36771,27.3,9.8,0.369726113,6.148349262,0.384853062,38890
7,15.9,58.8,0.095369897,40945,15.4,15.6,0.129153571,16.71738437,0.202286282,178326
1,19.4,60.2,0.083917123,35093,14.4,16.7,0.174230407,8.686276596,0.2200195,99447
21,17,71.2,0.212233428,50579,16.3,30.6,0.125251895,4.275968348,0.031834088,1347077
1,27.8,48.4,0.07791447,35020,20,11.3,0.241861135,12.7441691,0.853257725,19329
4,14.4,64.9,0.189589278,45798,12.2,26.8,0.117309354,9.319682059,0.041940639,147792
1,22.1,46.8,0.095959286,35098,18.1,13.7,0.207350568,2.587398685,0.812550588,48590
0,15.9,50.5,0.126593975,43355,14.7,18.5,0.200959587,1.683995327,1,14071
0,20.3,45.3,0.161251504,35864,13.9,11.6,0.245038681,4.263784461,1,8628
8,13.9,67.7,0.151076301,46403,13.3,21.5,0.126281129,8.53908827,0.180894645,325518
8,16.1,66.1,0.1816463,48537,11.8,26,0.130481692,9.789391957,0.064944934,700285
8,22.3,71.4,0.199929624,46745,13.7,45,0.07688354,1.999102996,0.117274602,286187
0,22,59.2,0.074825986,35782,21.3,10.9,0.185198018,9.547625583,0.933459226,39688
0,18.4,48,0.129880806,39406,20.5,11.2,0.227606718,4.717724289,1,8323
0,25.7,50.3,0.092984578,32164,21.9,11.3,0.179987797,1.499448276,0.793538498,18398
10,15.2,68.7,0.198144368,49675,11,27.7,0.121220188,9.117042284,0.039921246,363110
6,18.4,59.1,0.105293793,39459,16.7,17.8,0.139879386,6.324773553,0.305406888,343514
1,12.1,67.9,0.236134427,51593,7.8,31.6,0.101757991,15.56790851,0.066862065,155804
67,20.4,69.1,0.183039186,43129,25,26.9,0.199108523,4.063372752,0.003574767,2692593
3,13.4,71.7,0.250432376,57290,6.8,31.3,0.091073848,13.60724346,0.118376166,78728
5,12.9,64.5,0.225817848,54116,11.3,23,0.104083399,14.06644791,0.422462795,78470
6,13.2,66.2,0.215747022,55880,10.3,28.8,0.08779022,8.675028441,0.100771587,198681
3,27.7,53.9,0.092748735,35405,19.9,10.6,0.296726347,9.48388009,0.359554811,39409
27,17.8,73,0.187309328,47943,15.5,31.1,0.123700647,3.098188103,0.019461339,1284864
2,19.5,67.8,0.127369014,44254,21.5,18,0.147864369,6.686386189,0.150097527,323028
20,14.5,72.4,0.244399136,53363,10.4,33.6,0.121782093,4.172389581,0.009094274,1421843
11,14,65.1,0.156211423,45064,14.2,21.4,0.120089274,17.48989754,0.084852006,497292
24,14.4,70.5,0.180726333,45819,12.2,28.9,0.099646166,8.007583244,0.002527629,948391
10,18.3,64.6,0.131284979,43162,16.1,18.9,0.164823293,5.224316573,0.142830727,649425
7,28.7,55,0.076256186,31715,22.7,11.8,0.215384013,4.722950957,0.588102954,71910
7,9.5,71.8,0.320032306,66194,7.6,42.1,0.061463905,16.54091149,0.225737504,226658
7,18.3,64.6,0.136870007,43459,13.4,19.9,0.145708593,3.790842853,0.035634793,298307
3,12.3,63.2,0.224196133,58923,12.3,26.6,0.096207585,14.98493388,0.213573193,166850
4,11,69.1,0.207272312,51766,8,32.4,0.07607999,19.34330862,0.035886749,404903
8,12.1,72,0.242775516,57010,8.9,35.3,0.069838673,6.875239431,0.028542748,448722
0,10.9,40.5,0.165011761,50350,5.9,28,0.105311841,10.59010054,0.231509071,118882
3,23.9,57.1,0.069269602,36289,22.6,11.6,0.21165452,6.114387392,0.846482989,43651
1,14.7,45.9,0.095595003,36181,23,9,0.236867704,3.489339893,0.719465649,22471
0,20,36.5,0.061292815,39163,22.3,7.8,0.258747614,3.425609756,0.779724933,15180
20,17.4,63.5,0.130212808,41117,15.1,21.6,0.113316211,7.875179124,0.087115401,518190
0,14.9,59.2,0.130483584,50340,14.9,16.1,0.110970598,5.289806934,0.731099656,31516
0,17.1,64.7,0.175053214,44966,11.9,25.9,0.147550073,16.80019493,0.51278472,63459
1,21.5,50.8,0.099442154,38970,20,11.1,0.196605132,5.249933101,0.837717673,24671
0,20.9,61.5,0.129917792,37135,19.9,13.1,0.238091334,4.058924978,0.718397556,18437
0,28.7,66.6,0.071789322,30933,26.1,7.8,0.30453852,3.877536739,1,8350
0,17.9,64.5,0.089091369,37162,18.6,12.8,0.22467621,5.21215733,0.702770256,11281
0,22.9,59.4,0.118512781,44297,17.8,8.6,0.196728559,1.059910771,1,3160
0,31.4,53.8,0.117849543,32460,16.3,17.7,0.174305981,1.315822718,0.35765663,45431
0,16.6,66.8,0.095681367,41472,13.7,11.2,0.219299661,34.81504065,0.943910467,18468
0,15.2,69.6,0.146095076,52012,15.1,16.5,0.181084049,6.952986328,0.304810606,75107
5,15.8,68.8,0.15957685,48893,15.5,17.8,0.183152223,7.612407973,0.350526078,102533
0,35.3,56.6,0.058630906,29994,25.6,10.9,0.202709836,1.70731317,0.34940821,17354
0,26.2,54.7,0.065823513,31835,22.3,12.5,0.187161579,7.360625575,0.757262602,18966
2,27.4,61.8,0.137276532,36519,23.2,23.8,0.167806359,0.808949667,0.129956074,153540
1,23.5,58.3,0.12205203,38991,18.4,16.5,0.159027602,2.668761221,0.548076923,12782
0,21,57.9,0.086005166,37206,22.8,8.4,0.210085428,29.65986395,0.994434826,18449
0,27.6,58.7,0.097308803,32663,24.6,11.7,0.220014923,1.682429975,0.704645731,15692
0,13.6,67.4,0.262477056,63327,10.8,31.1,0.104074127,5.141414141,0.548640432,35052
2,32.9,64.6,0.122894979,36032,16.5,29,0.13225579,2.318272361,0.493505591,73213
1,31.4,61.4,0.109232288,33641,25.6,9.6,0.223972182,0.960209424,0.766852509,22742
1,20.8,54.3,0.14484178,41667,22.2,10.1,0.239069594,2.482894937,0.762530726,23548
0,41.6,40.8,0.081154684,25513,27,9.9,0.272266314,0.553935127,1,6465
0,12.8,62,0.173731087,52473,12,21.1,0.08760095,3.998655497,0.338685233,52543
0,31.8,60.7,0.084676388,30185,22.8,15.4,0.261549296,2.740975065,0.668977106,10935
3,20.7,65.7,0.140065878,43586,21,17.9,0.196562419,4.167175166,0.422713924,114689
0,12.5,71.2,0.164808086,50876,11.8,18.6,0.157667142,33.50963126,0.265729535,65897
0,17.2,52.4,0.129965948,42778,17.8,10,0.253672557,2.833283268,0.604692737,13009
8,19.1,67.4,0.185622236,47218,12,32.6,0.110298502,1.361084379,0.046964961,286622
0,11.5,29.1,0.072335514,43378,8.3,25.7,0.082036503,4.426673751,0.47778436,11462
1,23.7,56,0.072938915,32913,21.3,8.8,0.292685741,8.045051699,0.611915824,24882
2,10.8,75,0.314887594,68926,7.5,34.7,0.105602982,13.10865191,0.177841185,235609
1,36.6,63.4,0.123742965,32162,15.6,40.2,0.13742248,2.436437247,0.056610793,123629
0,42.2,47.4,0.039729501,20438,39.6,7.8,0.203132648,0.520844327,1,3080
4,25.1,66.3,0.103150023,40938,24.4,18.3,0.174853747,0.327995833,0.008566926,273567
0,35,54.9,0.104223169,24015,27,13.5,0.268347089,2.52238806,0.599933489,6885
13,12.4,76.3,0.311414808,65873,9.6,44.1,0.089866153,2.320577299,0.002342141,740144
1,25.5,54.3,0.101948188,33965,19.7,13.7,0.225887861,2.344529513,0.647969052,43071
1,26.8,64.4,0.100273241,32409,23.4,13.1,0.272323246,2.961527608,0.571678226,45755
1,9.2,69.1,0.30150809,71021,6.6,35.3,0.081700892,4.544313309,0.170464361,144080
0,25.1,65.5,0.103621894,35683,19.7,12.9,0.248140514,2.49597287,0.589680253,17085
3,13.2,72.3,0.254710212,62461,10.5,27.6,0.115900131,4.318238941,0.328157701,138278
0,17.2,58.6,0.107095637,41825,19.5,12.8,0.216885339,3.217663421,1,12411
0,32.8,59.4,0.10463102,31615,30,14.6,0.21812736,1.248534234,0.488168437,22850
0,15.2,69.3,0.154471545,46434,13.5,14.1,0.197370774,79.86294416,0.766872005,16202
0,14.2,65.4,0.250334835,56943,11,27.6,0.141730312,170.9126984,0.830791367,23256
1,28.4,56.6,0.091482947,31284,20.8,15.8,0.202344575,1.275208425,0.561237113,27183
14,19.3,71.2,0.228735658,51376,15.9,41.1,0.116867646,0.654193659,0.002554366,732758
0,22.5,56.6,0.109250992,34271,23.8,14.7,0.190295679,2.336760073,0.727198945,20863
0,29.2,50.3,0.0617506,28696,29.7,9.2,0.251431441,0.87939208,0.629424779,13923
1,30.7,57.7,0.104047384,32084,27.9,18.9,0.190810236,0.426361004,0.138697581,91259
1,16.4,70.7,0.187769494,53881,17.3,26,0.122263527,1.228858435,0.151261805,140671
1,28,59.6,0.090931927,31680,24.8,15.2,0.209124398,0.948010511,0.695879397,10487
0,29,65.2,0.112288136,32959,17.2,8.3,0.28460039,41.29268293,1,4045
2,10.6,72.7,0.238986545,63100,8.7,16.9,0.140218448,6.108349095,0.675769463,57155
1,19,57.8,0.102660124,35388,20.4,10.6,0.231627151,2.203206751,0.694771992,19302
0,30.6,59.5,0.086684649,32229,25.1,10.8,0.23491656,1.791973158,0.688402889,22659
0,27.7,59.5,0.102963335,37865,23.1,15.4,0.256778081,1.935928878,0.623070326,10724
0,23.1,58.6,0.113038906,37049,13.6,16.2,0.191284098,359.265625,1,24285
1,8.5,72.3,0.383521474,79066,5.9,43.8,0.060675947,3.407608696,0.179050327,110546
1,21.3,63.8,0.153237369,41549,17.6,18.6,0.210075145,5.269353354,0.36706863,96303
3,6.9,75.5,0.448286379,88816,5.2,45.6,0.079627805,29.21992283,0.105320677,212125
0,23.9,59.1,0.076840982,33816,23.3,12.6,0.254104873,8.895951036,0.901639344,22319
21,17.6,70.9,0.292317289,57207,13.5,49.3,0.090558003,1.036011432,0.009478272,1007803
0,23.5,60.2,0.118434228,40228,14.9,16.7,0.218926005,77.20408163,0.90262014,29376
0,16.2,70.7,0.073148974,40759,11.2,8.1,0.207029369,12.74766355,1,3034
1,18.7,69.7,0.193030237,45918,18.4,27.3,0.127181821,2.602374029,0.22209942,83634
1,20.4,66.3,0.118788065,41612,17.5,13.7,0.239904597,19.94582839,0.521276596,56323
1,30.7,58.4,0.088781014,34187,25.8,13.3,0.243654822,2.252412462,0.637918216,25124
1,24.9,61.4,0.185776055,42408,15.2,24.7,0.181259345,1.628812131,0.865676796,16734
10,13.8,73.6,0.259899933,60289,11.5,34.7,0.127562836,2.059140328,0.004874,892926
2,17.8,62.2,0.120694295,40907,15,17.5,0.218106996,22.82208955,0.6435027,43926
2,18.4,71.7,0.198202994,51202,13.7,22.7,0.219981829,10.96255553,0.224932801,193257
0,30.3,34.8,0.051154529,24925,24.4,10.3,0.273991655,0.335076119,0.797947761,8578
1,20.3,61.2,0.148886611,41910,20.3,14.1,0.215703782,18.62339515,0.775209571,28856
1,9.3,69.1,0.308988764,63824,9.2,26.6,0.104237808,4.814745509,0.966858252,33212
0,21.9,60.5,0.125966851,37653,17.3,13.6,0.194926194,3.871195759,0.768355501,25506
0,20.5,61.8,0.122693727,41525,25,10.1,0.2349846,8.858143608,1,11522
4,12.9,69.5,0.222876738,60424,13.3,27,0.104419142,1.343030259,0.134412606,217004
2,17.2,67.3,0.196927712,53270,14,23.5,0.104240301,2.098714926,0.09731676,149962
0,26,54.4,0.097486205,34156,16.6,10.6,0.149239839,2.407988055,0.700719068,9227
1,13.7,69.5,0.199733941,53379,12.7,19.2,0.173103907,12.24921065,0.605422701,63038
0,20.7,63.7,0.127663696,42368,20.6,11.9,0.213171955,3.473884469,0.820900374,13624
1,22.3,63.4,0.110658771,36385,22.4,9.7,0.212854325,4.67404674,0.691122072,14922
0,30.8,50.8,0.060260855,26557,29.2,10.1,0.271734141,0.795630252,0.825568649,16067
0,33.8,59,0.076108727,24604,19.7,12.2,0.287853297,1.867981283,0.668798863,8943
0,23.1,60.9,0.086086693,34438,25.7,8.9,0.243158834,1.811170213,0.794174757,9595
0,16.8,67.3,0.193879527,51857,16.3,19.7,0.132955491,2.823362209,0.684291581,28554
2,22.1,62.5,0.131394806,40344,19.1,17.1,0.152769429,2.142753885,0.629515654,18272
0,26.6,50.9,0.060344828,37605,21.1,12.7,0.236011478,2.926213592,0.717109908,10270
1,27.5,56.8,0.120351474,32356,19.6,15.1,0.188654974,1.697220135,0.568888057,47743
1,12.3,69.6,0.280479281,61537,12.9,23.2,0.131961066,3.771006944,0.37748151,29282
0,17.7,55.4,0.103343068,42201,14.8,18.7,0.100338908,1.187396987,0.258463956,62529
0,25,62,0.109489051,34243,16.8,12.1,0.187377778,2.032617343,1,7685
1,17.9,54.4,0.10384692,48863,20.8,15,0.147990687,2.769210933,0.812054976,17799
3,26.5,61.2,0.123347234,36834,19,23.5,0.16205693,1.599638124,0.272307097,113739
0,18.8,68.7,0.145859643,43804,15.9,28.1,0.149654413,41.80714286,0.877678917,31294
0,25.4,62.8,0.124830894,36656,23.6,14.2,0.230828652,1.346742021,0.607468613,21525
0,21.3,59.8,0.147469789,42988,20.1,13.1,0.18645211,1.764380757,0.79989154,13939
0,29.6,46.3,0.032664389,28684,27.7,7.9,0.28256843,0.618836764,0.608050847,13663
0,17.1,61.8,0.123589995,41912,13.8,15.6,0.184049398,9.472397476,0.919382213,28396
0,21.3,58.8,0.103109656,36242,24.5,12.2,0.244099686,1.863570392,1,8637
0,22.7,58.4,0.077300768,35832,25.2,9.3,0.264102216,1.502635127,0.826755047,21191
0,27.9,65,0.093434343,33983,23.8,12.8,0.204319762,2.210412148,1,5846
0,28.7,52.7,0.066830467,31915,31.4,11.4,0.258929152,1.037488543,0.602045353,22493
1,13.6,62.8,0.19820478,48744,15.1,21.3,0.18258412,3.037225042,0.807936508,27107
0,25.3,57.1,0.093312102,34672,21.1,14.6,0.194879569,2.683410722,0.988778373,8994
0,14.3,67.9,0.16812091,51820,14.6,22.1,0.175863208,3.186550976,0.746654176,18011
0,20,63.6,0.072843495,35539,19,10.3,0.299735058,103.7728532,0.702484511,39476
6,20.5,60.6,0.140104453,42306,19.4,24.1,0.136346888,1.023465644,0.025601645,199651
2,17.1,67.6,0.167575994,49179,20.6,20.2,0.157242807,1.291757126,0.317354337,105324
0,7.3,76,0.349747475,72182,5.9,44.9,0.068460643,15.07836373,0.494145199,35872
0,15.9,68.2,0.135691086,44226,14.2,17.2,0.208020526,4.811685582,0.990592227,14925
2,12.6,74.2,0.218224394,60109,11,23.8,0.103683802,4.446042609,0.206848264,152253
0,21.9,65.3,0.165073936,41588,24.5,20.9,0.149432194,1.039983845,0.389864253,26665
2,11.6,66.4,0.211678185,54123,14.1,25.1,0.165917412,65.94418605,0.756208005,30301
0,23.7,60.3,0.121480406,40247,21.6,14.2,0.201348748,11.04929102,0.781868269,19130
0,12.2,66.6,0.190127971,51338,14.1,16,0.130657917,7.745517928,0.991495601,17943
3,21.5,64.2,0.111269906,37853,21.4,13.1,0.247585307,5.669743033,0.509640407,41405
0,19.2,47.6,0.112743856,38750,21.9,12.1,0.191393782,1.87304035,0.629974762,11363
1,16.4,70.2,0.172772394,44299,16,17.5,0.155159236,2.592566372,0.85004686,21274
0,24,54.1,0.02364532,31487,23.2,6.7,0.269366197,1.007860262,0.767464582,2303
0,21.6,62,0.119163352,35211,13.6,25.9,0.138743673,49.04885993,0.868106879,16267
0,30.2,57.6,0.07408733,28377,25.4,14.7,0.270752994,0.561740667,0.549723092,7156
4,25.2,59,0.122469466,37424,22,20.4,0.167410385,0.712618579,0.082774438,201401
0,16.5,68.5,0.178037336,50455,12.9,25.5,0.138864162,0.897719048,0.147331089,88678
0,23.4,63.3,0.116551357,39375,27,14.7,0.227954972,3.075720165,1,5162
0,25.2,61.7,0.10094518,34466,18,13.3,0.190086161,1.331880657,0.793737943,14123
0,18.4,57.5,0.118146016,34905,19.2,15.1,0.173670387,1.915560095,0.745257453,8606
1,22.7,58.9,0.114539772,40246,21.6,15.9,0.210562285,1.917285361,0.407962057,64016
0,18.9,60.9,0.122200478,40315,18.5,16.2,0.199627083,6.88992,0.599826252,25500
2,38.4,33.1,0.026574235,21118,31,10.8,0.389686838,0.611480574,1,5765
0,33.2,58.9,0.113303517,32758,26.8,19,0.234646552,0.824105438,0.449636926,30744
0,20,61.4,0.079549719,34078,20.5,13.7,0.220101781,0.720139261,0.94292439,6321
0,30,52,0.024045262,26306,20.7,9.9,0.310160428,0.680157947,1,1638
0,29.2,40.2,0.110913706,33980,23.7,11,0.263555683,2.105521472,0.724262492,25205
1,28.7,54.5,0.073127753,28143,27.5,11.1,0.244708763,1.495602062,1,8314
0,28.5,38.1,0.036112687,26449,24.5,9.3,0.2642584,1.43389677,0.601891188,16480
0,36.2,55,0.07397343,28688,30.5,11.2,0.300489396,0.59634639,0.541421569,9099
2,23.6,61.8,0.112970952,36641,21.8,19.2,0.189104364,1.641406728,0.4526441,45038
0,29.2,63.3,0.135202095,37653,19.8,16.8,0.203623982,2.159894503,0.408786662,40722
0,24.8,65.3,0.100552383,33679,23.6,15.7,0.207551501,2.584465742,0.511363636,27166
0,18.6,61,0.097938144,37000,12.5,22.4,0.114600481,110.0638298,1,11163
0,19.6,62.2,0.064331938,38596,24.6,14.8,0.22851153,2.408836973,0.619986631,6755
1,21.4,66,0.136417123,41489,19.4,18.7,0.15979276,1.75278481,0.43959923,69747
0,25.4,57.4,0.094258214,31806,27.1,11.7,0.258862025,1.357038338,0.494923197,8036
0,27.7,47.9,0.137657181,30468,18.7,9.7,0.316233659,1.329138702,1,8297
0,13.5,57.1,0.106976188,40799,12.6,21.9,0.122103758,206.8415842,1,22251
0,23.7,59.8,0.080913476,35774,21.1,12.1,0.233741753,2.475248839,0.461146287,26292
3,17.8,64.3,0.119102862,41632,16.2,14.7,0.200004236,20.15303514,0.423787375,68053
1,13.9,69.7,0.194862979,54453,12.9,17.9,0.147234718,4.980985558,0.425836288,88495
2,29.2,57.4,0.090856773,34909,23.7,12.9,0.186884146,2.222285228,0.277287762,35422
0,27.1,58.2,0.089411765,29176,23.3,12.5,0.289219525,0.638642617,1,5458
1,25.9,54.8,0.123374827,37932,23.1,12.9,0.220291084,0.866575217,0.628827236,20804
1,20.3,55.9,0.110172859,38955,19.4,13.1,0.179380215,3.558209906,0.61455857,29539
0,22.5,68,0.083804143,37063,21.8,7.6,0.243403339,0.773535221,1,2635
0,27.2,21.4,0.053180915,27620,30.1,5.6,0.231495532,1.394990947,1,7897
0,19,63.9,0.124867444,40888,15,20.7,0.147017816,34.56860158,0.873801519,28402
1,18.8,69.8,0.130498915,40596,15.4,14,0.314457295,22.18596747,0.300959924,103976
0,23.1,40.4,0.081692195,32043,22.4,8.5,0.222655033,1.579538734,1,8864
0,28.5,63.7,0.082376435,32727,19.7,15.7,0.202954126,1.255907372,0.67584335,9890
0,17.7,57.6,0.071838213,38485,14.3,7.4,0.187480487,1.575373345,1,9148
2,21.2,62.1,0.081272085,37974,24.1,9.4,0.25373969,2.331687898,0.702194357,20708
9,19.5,66.8,0.204387529,52108,18.7,26.8,0.087407519,48.28323263,0.420825033,196156
12,9.7,69.7,0.352978986,74460,9.7,32.7,0.091381093,8.257519015,0.008800857,993166
0,15.2,85.2,,,,34.6,0.115384615,0,1,88
2,10.7,74.8,0.279535818,65101,10.2,28,0.083777546,49.67665953,0.175410331,71478
1,11,76.2,0.287282794,66476,11.8,26.1,0.085097684,56.35341365,0.16379886,164269
7,12.3,74,0.228233918,56356,9.8,37.1,0.058027319,80.49061379,0.037787435,433467
1,12.9,61.3,0.111809045,39565,9.2,21.5,0.115224913,0,1,3839
1,18.8,71,0.150457327,43779,16.2,26.4,0.083764779,120.9744,0.159772227,83911
0,12.9,72.7,0.101449275,48654,7.9,19.1,0.068199234,203.3571429,1,5901
0,16.6,64.4,0.095965104,39863,14.2,13.3,0.140081479,183.4186047,0.739252538,9035
0,13.5,72.1,0.160906246,50155,14,17.5,0.148498743,295.1654135,0.547301902,44976
0,10.4,82.7,0.218287763,60088,5.1,42.9,0.097051761,1007.157895,0.420863787,21548
0,14.5,63,0.206734007,44238,8.9,25.1,0.058981748,177.1621622,1,7012
3,15.3,63.3,0.12807538,42171,12.5,20.9,0.087667953,544.7916667,0.770197414,41796
0,13.2,72.5,0.18554762,50762,14.4,27.2,0.089051409,198.0651731,0.13598953,109997
0,15.3,57.9,0.127315358,38961,10.9,16,0.114932008,396.4615385,0.751111111,11334
0,17.6,62.5,0.132804757,37891,12.4,15.6,0.102681118,46.50943396,1,2501
0,21.8,77.6,0.087356322,42614,9.7,18.3,0.129476584,0,1,1065
2,19.4,68.7,0.103074141,42888,19,17.7,0.167912099,205.2949886,0.201458024,207086
0,8.3,77.5,0.166155027,58021,7.5,19.3,0.085772634,956.8571429,0.606633602,6765
0,16,72.4,0.115235385,45695,12.6,17.8,0.200732601,490.2954545,0.505494505,23497
